cod_prov,Anho,Trimestre,Poblacion_prov_trim
1001,2020,1,315799.0
1001,2020,2,316442.0
1001,2020,3,317085.0
1001,2020,4,317728.0
1001,2021,1,318371.0
1001,2021,2,318845.5
1001,2021,3,319320.0
1001,2021,4,319794.5
1001,2022,1,320269.0
1001,2022,2,320619.5
1001,2022,3,320970.0
1001,2022,4,321320.5
1001,2023,1,321671.0
1001,2023,2,321941.2
1001,2023,3,322211.5
1001,2023,4,322481.8
1001,2024,1,322752.0
1001,2024,2,322989.8
1001,2024,3,323227.5
1001,2024,4,323465.2
1001,2025,1,323703.0
1001,2025,2,323902.2
1001,2025,3,324101.5
1001,2025,4,324300.8
1001,2026,1,324500.0
1001,2026,2,324500.0
1001,2026,3,324500.0
1001,2026,4,324500.0
1002,2018,1,53549.0
1002,2018,2,53530.2
1002,2018,3,53511.5
1002,2018,4,53492.8
1002,2019,1,53474.0
1002,2019,2,53417.2
1002,2019,3,53360.5
1002,2019,4,53303.8
1002,2020,1,53247.0
1002,2020,2,53147.8
1002,2020,3,53048.5
1002,2020,4,52949.2
1002,2021,1,52850.0
1002,2021,2,52724.5
1002,2021,3,52599.0
1002,2021,4,52473.5
1002,2022,1,52348.0
1002,2022,2,52205.0
1002,2022,3,52062.0
1002,2022,4,51919.0
1002,2023,1,51776.0
1002,2023,2,51623.0
1002,2023,3,51470.0
1002,2023,4,51317.0
1002,2024,1,51164.0
1002,2024,2,51009.0
1002,2024,3,50854.0
1002,2024,4,50699.0
1002,2025,1,50544.0
1002,2025,2,50387.0
1002,2025,3,50230.0
1002,2025,4,50073.0
1002,2026,1,49916.0
1002,2026,2,49916.0
1002,2026,3,49916.0
1002,2026,4,49916.0
1003,2018,1,34376.0
1003,2018,2,34141.0
1003,2018,3,33906.0
1003,2018,4,33671.0
1003,2019,1,33436.0
1003,2019,2,33183.8
1003,2019,3,32931.5
1003,2019,4,32679.2
1003,2020,1,32427.0
1003,2020,2,32156.8
1003,2020,3,31886.5
1003,2020,4,31616.2
1003,2021,1,31346.0
1003,2021,2,31069.2
1003,2021,3,30792.5
1003,2021,4,30515.8
1003,2022,1,30239.0
1003,2022,2,29961.0
1003,2022,3,29683.0
1003,2022,4,29405.0
1003,2023,1,29127.0
1003,2023,2,28852.8
1003,2023,3,28578.5
1003,2023,4,28304.2
1003,2024,1,28030.0
1003,2024,2,27763.8
1003,2024,3,27497.5
1003,2024,4,27231.2
1003,2025,1,26965.0
1003,2025,2,26706.2
1003,2025,3,26447.5
1003,2025,4,26188.8
1003,2026,1,25930.0
1003,2026,2,25930.0
1003,2026,3,25930.0
1003,2026,4,25930.0
1004,2018,1,16939.0
1004,2018,2,16873.5
1004,2018,3,16808.0
1004,2018,4,16742.5
1004,2019,1,16677.0
1004,2019,2,16600.8
1004,2019,3,16524.5
1004,2019,4,16448.2
1004,2020,1,16372.0
1004,2020,2,16284.0
1004,2020,3,16196.0
1004,2020,4,16108.0
1004,2021,1,16020.0
1004,2021,2,15926.0
1004,2021,3,15832.0
1004,2021,4,15738.0
1004,2022,1,15644.0
1004,2022,2,15546.8
1004,2022,3,15449.5
1004,2022,4,15352.2
1004,2023,1,15255.0
1004,2023,2,15156.8
1004,2023,3,15058.5
1004,2023,4,14960.2
1004,2024,1,14862.0
1004,2024,2,14765.2
1004,2024,3,14668.5
1004,2024,4,14571.8
1004,2025,1,14475.0
1004,2025,2,14379.2
1004,2025,3,14283.5
1004,2025,4,14187.8
1004,2026,1,14092.0
1004,2026,2,14092.0
1004,2026,3,14092.0
1004,2026,4,14092.0
1005,2018,1,54108.0
1005,2018,2,53873.0
1005,2018,3,53638.0
1005,2018,4,53403.0
1005,2019,1,53168.0
1005,2019,2,52899.8
1005,2019,3,52631.5
1005,2019,4,52363.2
1005,2020,1,52095.0
1005,2020,2,51790.2
1005,2020,3,51485.5
1005,2020,4,51180.8
1005,2021,1,50876.0
1005,2021,2,50553.2
1005,2021,3,50230.5
1005,2021,4,49907.8
1005,2022,1,49585.0
1005,2022,2,49252.0
1005,2022,3,48919.0
1005,2022,4,48586.0
1005,2023,1,48253.0
1005,2023,2,47918.5
1005,2023,3,47584.0
1005,2023,4,47249.5
1005,2024,1,46915.0
1005,2024,2,46586.0
1005,2024,3,46257.0
1005,2024,4,45928.0
1005,2025,1,45599.0
1005,2025,2,45275.5
1005,2025,3,44952.0
1005,2025,4,44628.5
1005,2026,1,44305.0
1005,2026,2,44305.0
1005,2026,3,44305.0
1005,2026,4,44305.0
1006,2018,1,134572.0
1006,2018,2,135081.2
1006,2018,3,135590.5
1006,2018,4,136099.8
1006,2019,1,136609.0
1006,2019,2,137025.5
1006,2019,3,137442.0
1006,2019,4,137858.5
1006,2020,1,138275.0
1006,2020,2,138582.5
1006,2020,3,138890.0
1006,2020,4,139197.5
1006,2021,1,139505.0
1006,2021,2,139742.0
1006,2021,3,139979.0
1006,2021,4,140216.0
1006,2022,1,140453.0
1006,2022,2,140638.5
1006,2022,3,140824.0
1006,2022,4,141009.5
1006,2023,1,141195.0
1006,2023,2,141348.5
1006,2023,3,141502.0
1006,2023,4,141655.5
1006,2024,1,141809.0
1006,2024,2,141951.8
1006,2024,3,142094.5
1006,2024,4,142237.2
1006,2025,1,142380.0
1006,2025,2,142509.0
1006,2025,3,142638.0
1006,2025,4,142767.0
1006,2026,1,142896.0
1006,2026,2,142896.0
1006,2026,3,142896.0
1006,2026,4,142896.0
1007,2018,1,28715.0
1007,2018,2,28780.8
1007,2018,3,28846.5
1007,2018,4,28912.2
1007,2019,1,28978.0
1007,2019,2,29023.5
1007,2019,3,29069.0
1007,2019,4,29114.5
1007,2020,1,29160.0
1007,2020,2,29182.2
1007,2020,3,29204.5
1007,2020,4,29226.8
1007,2021,1,29249.0
1007,2021,2,29256.0
1007,2021,3,29263.0
1007,2021,4,29270.0
1007,2022,1,29277.0
1007,2022,2,29273.5
1007,2022,3,29270.0
1007,2022,4,29266.5
1007,2023,1,29263.0
1007,2023,2,29253.2
1007,2023,3,29243.5
1007,2023,4,29233.8
1007,2024,1,29224.0
1007,2024,2,29211.8
1007,2024,3,29199.5
1007,2024,4,29187.2
1007,2025,1,29175.0
1007,2025,2,29160.5
1007,2025,3,29146.0
1007,2025,4,29131.5
1007,2026,1,29117.0
1007,2026,2,29117.0
1007,2026,3,29117.0
1007,2026,4,29117.0
1008,2018,1,51870.0
1008,2018,2,51663.2
1008,2018,3,51456.5
1008,2018,4,51249.8
1008,2019,1,51043.0
1008,2019,2,50803.8
1008,2019,3,50564.5
1008,2019,4,50325.2
1008,2020,1,50086.0
1008,2020,2,49811.0
1008,2020,3,49536.0
1008,2020,4,49261.0
1008,2021,1,48986.0
1008,2021,2,48692.5
1008,2021,3,48399.0
1008,2021,4,48105.5
1008,2022,1,47812.0
1008,2022,2,47508.2
1008,2022,3,47204.5
1008,2022,4,46900.8
1008,2023,1,46597.0
1008,2023,2,46290.8
1008,2023,3,45984.5
1008,2023,4,45678.2
1008,2024,1,45372.0
1008,2024,2,45070.2
1008,2024,3,44768.5
1008,2024,4,44466.8
1008,2025,1,44165.0
1008,2025,2,43867.2
1008,2025,3,43569.5
1008,2025,4,43271.8
1008,2026,1,42974.0
1008,2026,2,42974.0
1008,2026,3,42974.0
1008,2026,4,42974.0
1009,2018,1,36016.0
1009,2018,2,36149.5
1009,2018,3,36283.0
1009,2018,4,36416.5
1009,2019,1,36550.0
1009,2019,2,36659.2
1009,2019,3,36768.5
1009,2019,4,36877.8
1009,2020,1,36987.0
1009,2020,2,37066.8
1009,2020,3,37146.5
1009,2020,4,37226.2
1009,2021,1,37306.0
1009,2021,2,37367.8
1009,2021,3,37429.5
1009,2021,4,37491.2
1009,2022,1,37553.0
1009,2022,2,37600.5
1009,2022,3,37648.0
1009,2022,4,37695.5
1009,2023,1,37743.0
1009,2023,2,37783.0
1009,2023,3,37823.0
1009,2023,4,37863.0
1009,2024,1,37903.0
1009,2024,2,37939.8
1009,2024,3,37976.5
1009,2024,4,38013.2
1009,2025,1,38050.0
1009,2025,2,38083.8
1009,2025,3,38117.5
1009,2025,4,38151.2
1009,2026,1,38185.0
1009,2026,2,38185.0
1009,2026,3,38185.0
1009,2026,4,38185.0
1010,2018,1,19200.0
1010,2018,2,18938.2
1010,2018,3,18676.5
1010,2018,4,18414.8
1010,2019,1,18153.0
1010,2019,2,17893.2
1010,2019,3,17633.5
1010,2019,4,17373.8
1010,2020,1,17114.0
1010,2020,2,16855.5
1010,2020,3,16597.0
1010,2020,4,16338.5
1010,2021,1,16080.0
1010,2021,2,15829.2
1010,2021,3,15578.5
1010,2021,4,15327.8
1010,2022,1,15077.0
1010,2022,2,14836.5
1010,2022,3,14596.0
1010,2022,4,14355.5
1010,2023,1,14115.0
1010,2023,2,13886.5
1010,2023,3,13658.0
1010,2023,4,13429.5
1010,2024,1,13201.0
1010,2024,2,12986.2
1010,2024,3,12771.5
1010,2024,4,12556.8
1010,2025,1,12342.0
1010,2025,2,12140.2
1010,2025,3,11938.5
1010,2025,4,11736.8
1010,2026,1,11535.0
1010,2026,2,11535.0
1010,2026,3,11535.0
1010,2026,4,11535.0
1011,2018,1,20399.0
1011,2018,2,20189.8
1011,2018,3,19980.5
1011,2018,4,19771.2
1011,2019,1,19562.0
1011,2019,2,19347.8
1011,2019,3,19133.5
1011,2019,4,18919.2
1011,2020,1,18705.0
1011,2020,2,18485.5
1011,2020,3,18266.0
1011,2020,4,18046.5
1011,2021,1,17827.0
1011,2021,2,17609.2
1011,2021,3,17391.5
1011,2021,4,17173.8
1011,2022,1,16956.0
1011,2022,2,16742.5
1011,2022,3,16529.0
1011,2022,4,16315.5
1011,2023,1,16102.0
1011,2023,2,15895.8
1011,2023,3,15689.5
1011,2023,4,15483.2
1011,2024,1,15277.0
1011,2024,2,15080.0
1011,2024,3,14883.0
1011,2024,4,14686.0
1011,2025,1,14489.0
1011,2025,2,14301.0
1011,2025,3,14113.0
1011,2025,4,13925.0
1011,2026,1,13737.0
1011,2026,2,13737.0
1011,2026,3,13737.0
1011,2026,4,13737.0
11/ ,2018,1,0.0
11/ ,2018,2,0.0
11/ ,2018,3,0.0
11/ ,2018,4,0.0
11/ ,2019,1,0.0
11/ ,2019,2,0.0
11/ ,2019,3,0.0
11/ ,2019,4,0.0
11/ ,2020,1,0.0
11/ ,2020,2,0.0
11/ ,2020,3,0.0
11/ ,2020,4,0.0
11/ ,2021,1,0.0
11/ ,2021,2,0.0
11/ ,2021,3,0.0
11/ ,2021,4,0.0
11/ ,2022,1,0.0
11/ ,2022,2,0.0
11/ ,2022,3,0.0
11/ ,2022,4,0.0
11/ ,2023,1,0.0
11/ ,2023,2,0.0
11/ ,2023,3,0.0
11/ ,2023,4,0.0
11/ ,2024,1,0.0
11/ ,2024,2,0.0
11/ ,2024,3,0.0
11/ ,2024,4,0.0
11/ ,2025,1,0.0
11/ ,2025,2,0.0
11/ ,2025,3,0.0
11/ ,2025,4,0.0
11/ ,2026,1,0.0
11/ ,2026,2,0.0
11/ ,2026,3,0.0
11/ ,2026,4,0.0
1101,2018,1,421151.0
1101,2018,2,424328.2
1101,2018,3,427505.5
1101,2018,4,430682.8
1101,2019,1,433860.0
1101,2019,2,436833.0
1101,2019,3,439806.0
1101,2019,4,442779.0
1101,2020,1,445752.0
1101,2020,2,448483.2
1101,2020,3,451214.5
1101,2020,4,453945.8
1101,2021,1,456677.0
1101,2021,2,459290.5
1101,2021,3,461904.0
1101,2021,4,464517.5
1101,2022,1,467131.0
1101,2022,2,469674.2
1101,2022,3,472217.5
1101,2022,4,474760.8
1101,2023,1,477304.0
1101,2023,2,479824.2
1101,2023,3,482344.5
1101,2023,4,484864.8
1101,2024,1,487385.0
1101,2024,2,489930.0
1101,2024,3,492475.0
1101,2024,4,495020.0
1101,2025,1,497565.0
1101,2025,2,500133.8
1101,2025,3,502702.5
1101,2025,4,505271.2
1101,2026,1,507840.0
1101,2026,2,507840.0
1101,2026,3,507840.0
1101,2026,4,507840.0
1102,2018,1,248750.0
1102,2018,2,250484.2
1102,2018,3,252218.5
1102,2018,4,253952.8
1102,2019,1,255687.0
1102,2019,2,257292.8
1102,2019,3,258898.5
1102,2019,4,260504.2
1102,2020,1,262110.0
1102,2020,2,263567.0
1102,2020,3,265024.0
1102,2020,4,266481.0
1102,2021,1,267938.0
1102,2021,2,269319.2
1102,2021,3,270700.5
1102,2021,4,272081.8
1102,2022,1,273463.0
1102,2022,2,274796.2
1102,2022,3,276129.5
1102,2022,4,277462.8
1102,2023,1,278796.0
1102,2023,2,280109.8
1102,2023,3,281423.5
1102,2023,4,282737.2
1102,2024,1,284051.0
1102,2024,2,285373.2
1102,2024,3,286695.5
1102,2024,4,288017.8
1102,2025,1,289340.0
1102,2025,2,290669.0
1102,2025,3,291998.0
1102,2025,4,293327.0
1102,2026,1,294656.0
1102,2026,2,294656.0
1102,2026,3,294656.0
1102,2026,4,294656.0
1103,2018,1,74339.0
1103,2018,2,74874.5
1103,2018,3,75410.0
1103,2018,4,75945.5
1103,2019,1,76481.0
1103,2019,2,76978.8
1103,2019,3,77476.5
1103,2019,4,77974.2
1103,2020,1,78472.0
1103,2020,2,78925.2
1103,2020,3,79378.5
1103,2020,4,79831.8
1103,2021,1,80285.0
1103,2021,2,80716.8
1103,2021,3,81148.5
1103,2021,4,81580.2
1103,2022,1,82012.0
1103,2022,2,82430.0
1103,2022,3,82848.0
1103,2022,4,83266.0
1103,2023,1,83684.0
1103,2023,2,84096.5
1103,2023,3,84509.0
1103,2023,4,84921.5
1103,2024,1,85334.0
1103,2024,2,85750.0
1103,2024,3,86166.0
1103,2024,4,86582.0
1103,2025,1,86998.0
1103,2025,2,87417.0
1103,2025,3,87836.0
1103,2025,4,88255.0
1103,2026,1,88674.0
1103,2026,2,88674.0
1103,2026,3,88674.0
1103,2026,4,88674.0
1104,2018,1,14433.0
1104,2018,2,14487.8
1104,2018,3,14542.5
1104,2018,4,14597.2
1104,2019,1,14652.0
1104,2019,2,14697.0
1104,2019,3,14742.0
1104,2019,4,14787.0
1104,2020,1,14832.0
1104,2020,2,14876.0
1104,2020,3,14920.0
1104,2020,4,14964.0
1104,2021,1,15008.0
1104,2021,2,15049.8
1104,2021,3,15091.5
1104,2021,4,15133.2
1104,2022,1,15175.0
1104,2022,2,15215.5
1104,2022,3,15256.0
1104,2022,4,15296.5
1104,2023,1,15337.0
1104,2023,2,15377.2
1104,2023,3,15417.5
1104,2023,4,15457.8
1104,2024,1,15498.0
1104,2024,2,15538.5
1104,2024,3,15579.0
1104,2024,4,15619.5
1104,2025,1,15660.0
1104,2025,2,15701.0
1104,2025,3,15742.0
1104,2025,4,15783.0
1104,2026,1,15824.0
1104,2026,2,15824.0
1104,2026,3,15824.0
1104,2026,4,15824.0
1105,2018,1,164502.0
1105,2018,2,165731.5
1105,2018,3,166961.0
1105,2018,4,168190.5
1105,2019,1,169420.0
1105,2019,2,170569.0
1105,2019,3,171718.0
1105,2019,4,172867.0
1105,2020,1,174016.0
1105,2020,2,175071.0
1105,2020,3,176126.0
1105,2020,4,177181.0
1105,2021,1,178236.0
1105,2021,2,179244.2
1105,2021,3,180252.5
1105,2021,4,181260.8
1105,2022,1,182269.0
1105,2022,2,183249.5
1105,2022,3,184230.0
1105,2022,4,185210.5
1105,2023,1,186191.0
1105,2023,2,187162.8
1105,2023,3,188134.5
1105,2023,4,189106.2
1105,2024,1,190078.0
1105,2024,2,191059.2
1105,2024,3,192040.5
1105,2024,4,193021.8
1105,2025,1,194003.0
1105,2025,2,194992.8
1105,2025,3,195982.5
1105,2025,4,196972.2
1105,2026,1,197962.0
1105,2026,2,197962.0
1105,2026,3,197962.0
1105,2026,4,197962.0
12/ ,2018,1,0.0
12/ ,2018,2,0.0
12/ ,2018,3,0.0
12/ ,2018,4,0.0
12/ ,2019,1,0.0
12/ ,2019,2,0.0
12/ ,2019,3,0.0
12/ ,2019,4,0.0
12/ ,2020,1,0.0
12/ ,2020,2,0.0
12/ ,2020,3,0.0
12/ ,2020,4,0.0
12/ ,2021,1,0.0
12/ ,2021,2,0.0
12/ ,2021,3,0.0
12/ ,2021,4,0.0
12/ ,2022,1,0.0
12/ ,2022,2,0.0
12/ ,2022,3,0.0
12/ ,2022,4,0.0
12/ ,2023,1,0.0
12/ ,2023,2,0.0
12/ ,2023,3,0.0
12/ ,2023,4,0.0
12/ ,2024,1,0.0
12/ ,2024,2,0.0
12/ ,2024,3,0.0
12/ ,2024,4,0.0
12/ ,2025,1,0.0
12/ ,2025,2,0.0
12/ ,2025,3,0.0
12/ ,2025,4,0.0
12/ ,2026,1,0.0
12/ ,2026,2,0.0
12/ ,2026,3,0.0
12/ ,2026,4,0.0
1201,2018,1,572314.0
1201,2018,2,575351.5
1201,2018,3,578389.0
1201,2018,4,581426.5
1201,2019,1,584464.0
1201,2019,2,587143.8
1201,2019,3,589823.5
1201,2019,4,592503.2
1201,2020,1,595183.0
1201,2020,2,597178.0
1201,2020,3,599173.0
1201,2020,4,601168.0
1201,2021,1,603163.0
1201,2021,2,604802.5
1201,2021,3,606442.0
1201,2021,4,608081.5
1201,2022,1,609721.0
1201,2022,2,611114.5
1201,2022,3,612508.0
1201,2022,4,613901.5
1201,2023,1,615295.0
1201,2023,2,616550.8
1201,2023,3,617806.5
1201,2023,4,619062.2
1201,2024,1,620318.0
1201,2024,2,621547.8
1201,2024,3,622777.5
1201,2024,4,624007.2
1201,2025,1,625237.0
1201,2025,2,626429.0
1201,2025,3,627621.0
1201,2025,4,628813.0
1201,2026,1,630005.0
1201,2026,2,630005.0
1201,2026,3,630005.0
1201,2026,4,630005.0
1202,2018,1,59210.0
1202,2018,2,59221.5
1202,2018,3,59233.0
1202,2018,4,59244.5
1202,2019,1,59256.0
1202,2019,2,59226.5
1202,2019,3,59197.0
1202,2019,4,59167.5
1202,2020,1,59138.0
1202,2020,2,59099.0
1202,2020,3,59060.0
1202,2020,4,59021.0
1202,2021,1,58982.0
1202,2021,2,58930.0
1202,2021,3,58878.0
1202,2021,4,58826.0
1202,2022,1,58774.0
1202,2022,2,58712.5
1202,2022,3,58651.0
1202,2022,4,58589.5
1202,2023,1,58528.0
1202,2023,2,58460.2
1202,2023,3,58392.5
1202,2023,4,58324.8
1202,2024,1,58257.0
1202,2024,2,58186.5
1202,2024,3,58116.0
1202,2024,4,58045.5
1202,2025,1,57975.0
1202,2025,2,57901.8
1202,2025,3,57828.5
1202,2025,4,57755.2
1202,2026,1,57682.0
1202,2026,2,57682.0
1202,2026,3,57682.0
1202,2026,4,57682.0
1203,2018,1,167344.0
1203,2018,2,167407.5
1203,2018,3,167471.0
1203,2018,4,167534.5
1203,2019,1,167598.0
1203,2019,2,167544.8
1203,2019,3,167491.5
1203,2019,4,167438.2
1203,2020,1,167385.0
1203,2020,2,167303.8
1203,2020,3,167222.5
1203,2020,4,167141.2
1203,2021,1,167060.0
1203,2021,2,166940.8
1203,2021,3,166821.5
1203,2021,4,166702.2
1203,2022,1,166583.0
1203,2022,2,166435.8
1203,2022,3,166288.5
1203,2022,4,166141.2
1203,2023,1,165994.0
1203,2023,2,165829.2
1203,2023,3,165664.5
1203,2023,4,165499.8
1203,2024,1,165335.0
1203,2024,2,165162.0
1203,2024,3,164989.0
1203,2024,4,164816.0
1203,2025,1,164643.0
1203,2025,2,164462.0
1203,2025,3,164281.0
1203,2025,4,164100.0
1203,2026,1,163919.0
1203,2026,2,163919.0
1203,2026,3,163919.0
1203,2026,4,163919.0
1204,2018,1,88854.0
1204,2018,2,88828.2
1204,2018,3,88802.5
1204,2018,4,88776.8
1204,2019,1,88751.0
1204,2019,2,88664.5
1204,2019,3,88578.0
1204,2019,4,88491.5
1204,2020,1,88405.0
1204,2020,2,88304.2
1204,2020,3,88203.5
1204,2020,4,88102.8
1204,2021,1,88002.0
1204,2021,2,87882.0
1204,2021,3,87762.0
1204,2021,4,87642.0
1204,2022,1,87522.0
1204,2022,2,87388.0
1204,2022,3,87254.0
1204,2022,4,87120.0
1204,2023,1,86986.0
1204,2023,2,86843.8
1204,2023,3,86701.5
1204,2023,4,86559.2
1204,2024,1,86417.0
1204,2024,2,86270.8
1204,2024,3,86124.5
1204,2024,4,85978.2
1204,2025,1,85832.0
1204,2025,2,85682.2
1204,2025,3,85532.5
1204,2025,4,85382.8
1204,2026,1,85233.0
1204,2026,2,85233.0
1204,2026,3,85233.0
1204,2026,4,85233.0
1205,2018,1,23797.0
1205,2018,2,23673.8
1205,2018,3,23550.5
1205,2018,4,23427.2
1205,2019,1,23304.0
1205,2019,2,23167.2
1205,2019,3,23030.5
1205,2019,4,22893.8
1205,2020,1,22757.0
1205,2020,2,22619.8
1205,2020,3,22482.5
1205,2020,4,22345.2
1205,2021,1,22208.0
1205,2021,2,22068.8
1205,2021,3,21929.5
1205,2021,4,21790.2
1205,2022,1,21651.0
1205,2022,2,21512.2
1205,2022,3,21373.5
1205,2022,4,21234.8
1205,2023,1,21096.0
1205,2023,2,20958.2
1205,2023,3,20820.5
1205,2023,4,20682.8
1205,2024,1,20545.0
1205,2024,2,20410.0
1205,2024,3,20275.0
1205,2024,4,20140.0
1205,2025,1,20005.0
1205,2025,2,19871.8
1205,2025,3,19738.5
1205,2025,4,19605.2
1205,2026,1,19472.0
1205,2026,2,19472.0
1205,2026,3,19472.0
1205,2026,4,19472.0
1206,2018,1,230946.0
1206,2018,2,232038.8
1206,2018,3,233131.5
1206,2018,4,234224.2
1206,2019,1,235317.0
1206,2019,2,236264.0
1206,2019,3,237211.0
1206,2019,4,238158.0
1206,2020,1,239105.0
1206,2020,2,239832.5
1206,2020,3,240560.0
1206,2020,4,241287.5
1206,2021,1,242015.0
1206,2021,2,242622.5
1206,2021,3,243230.0
1206,2021,4,243837.5
1206,2022,1,244445.0
1206,2022,2,244968.5
1206,2022,3,245492.0
1206,2022,4,246015.5
1206,2023,1,246539.0
1206,2023,2,247015.8
1206,2023,3,247492.5
1206,2023,4,247969.2
1206,2024,1,248446.0
1206,2024,2,248914.0
1206,2024,3,249382.0
1206,2024,4,249850.0
1206,2025,1,250318.0
1206,2025,2,250773.0
1206,2025,3,251228.0
1206,2025,4,251683.0
1206,2026,1,252138.0
1206,2026,2,252138.0
1206,2026,3,252138.0
1206,2026,4,252138.0
1207,2018,1,94725.0
1207,2018,2,94395.5
1207,2018,3,94066.0
1207,2018,4,93736.5
1207,2019,1,93407.0
1207,2019,2,93017.5
1207,2019,3,92628.0
1207,2019,4,92238.5
1207,2020,1,91849.0
1207,2020,2,91450.5
1207,2020,3,91052.0
1207,2020,4,90653.5
1207,2021,1,90255.0
1207,2021,2,89842.5
1207,2021,3,89430.0
1207,2021,4,89017.5
1207,2022,1,88605.0
1207,2022,2,88185.0
1207,2022,3,87765.0
1207,2022,4,87345.0
1207,2023,1,86925.0
1207,2023,2,86502.8
1207,2023,3,86080.5
1207,2023,4,85658.2
1207,2024,1,85236.0
1207,2024,2,84816.8
1207,2024,3,84397.5
1207,2024,4,83978.2
1207,2025,1,83559.0
1207,2025,2,83143.0
1207,2025,3,82727.0
1207,2025,4,82311.0
1207,2026,1,81895.0
1207,2026,2,81895.0
1207,2026,3,81895.0
1207,2026,4,81895.0
1208,2018,1,41382.0
1208,2018,2,41227.2
1208,2018,3,41072.5
1208,2018,4,40917.8
1208,2019,1,40763.0
1208,2019,2,40582.5
1208,2019,3,40402.0
1208,2019,4,40221.5
1208,2020,1,40041.0
1208,2020,2,39857.2
1208,2020,3,39673.5
1208,2020,4,39489.8
1208,2021,1,39306.0
1208,2021,2,39116.8
1208,2021,3,38927.5
1208,2021,4,38738.2
1208,2022,1,38549.0
1208,2022,2,38357.0
1208,2022,3,38165.0
1208,2022,4,37973.0
1208,2023,1,37781.0
1208,2023,2,37589.0
1208,2023,3,37397.0
1208,2023,4,37205.0
1208,2024,1,37013.0
1208,2024,2,36823.5
1208,2024,3,36634.0
1208,2024,4,36444.5
1208,2025,1,36255.0
1208,2025,2,36067.5
1208,2025,3,35880.0
1208,2025,4,35692.5
1208,2026,1,35505.0
1208,2026,2,35505.0
1208,2026,3,35505.0
1208,2026,4,35505.0
1209,2018,1,56567.0
1209,2018,2,56715.5
1209,2018,3,56864.0
1209,2018,4,57012.5
1209,2019,1,57161.0
1209,2019,2,57271.8
1209,2019,3,57382.5
1209,2019,4,57493.2
1209,2020,1,57604.0
1209,2020,2,57706.0
1209,2020,3,57808.0
1209,2020,4,57910.0
1209,2021,1,58012.0
1209,2021,2,58101.8
1209,2021,3,58191.5
1209,2021,4,58281.2
1209,2022,1,58371.0
1209,2022,2,58451.8
1209,2022,3,58532.5
1209,2022,4,58613.2
1209,2023,1,58694.0
1209,2023,2,58769.0
1209,2023,3,58844.0
1209,2023,4,58919.0
1209,2024,1,58994.0
1209,2024,2,59066.2
1209,2024,3,59138.5
1209,2024,4,59210.8
1209,2025,1,59283.0
1209,2025,2,59353.0
1209,2025,3,59423.0
1209,2025,4,59493.0
1209,2026,1,59563.0
1209,2026,2,59563.0
1209,2026,3,59563.0
1209,2026,4,59563.0
13/ ,2018,1,0.0
13/ ,2018,2,0.0
13/ ,2018,3,0.0
13/ ,2018,4,0.0
13/ ,2019,1,0.0
13/ ,2019,2,0.0
13/ ,2019,3,0.0
13/ ,2019,4,0.0
13/ ,2020,1,0.0
13/ ,2020,2,0.0
13/ ,2020,3,0.0
13/ ,2020,4,0.0
13/ ,2021,1,0.0
13/ ,2021,2,0.0
13/ ,2021,3,0.0
13/ ,2021,4,0.0
13/ ,2022,1,0.0
13/ ,2022,2,0.0
13/ ,2022,3,0.0
13/ ,2022,4,0.0
13/ ,2023,1,0.0
13/ ,2023,2,0.0
13/ ,2023,3,0.0
13/ ,2023,4,0.0
13/ ,2024,1,0.0
13/ ,2024,2,0.0
13/ ,2024,3,0.0
13/ ,2024,4,0.0
13/ ,2025,1,0.0
13/ ,2025,2,0.0
13/ ,2025,3,0.0
13/ ,2025,4,0.0
13/ ,2026,1,0.0
13/ ,2026,2,0.0
13/ ,2026,3,0.0
13/ ,2026,4,0.0
1301,2018,1,1060030.0
1301,2018,2,1067651.0
1301,2018,3,1075272.0
1301,2018,4,1082893.0
1301,2019,1,1090514.0
1301,2019,2,1097566.5
1301,2019,3,1104619.0
1301,2019,4,1111671.5
1301,2020,1,1118724.0
1301,2020,2,1124389.5
1301,2020,3,1130055.0
1301,2020,4,1135720.5
1301,2021,1,1141386.0
1301,2021,2,1146757.0
1301,2021,3,1152128.0
1301,2021,4,1157499.0
1301,2022,1,1162870.0
1301,2022,2,1168038.2
1301,2022,3,1173206.5
1301,2022,4,1178374.8
1301,2023,1,1183543.0
1301,2023,2,1188603.0
1301,2023,3,1193663.0
1301,2023,4,1198723.0
1301,2024,1,1203783.0
1301,2024,2,1208831.5
1301,2024,3,1213880.0
1301,2024,4,1218928.5
1301,2025,1,1223977.0
1301,2025,2,1229007.5
1301,2025,3,1234038.0
1301,2025,4,1239068.5
1301,2026,1,1244099.0
1301,2026,2,1244099.0
1301,2026,3,1244099.0
1301,2026,4,1244099.0
1302,2018,1,121850.0
1302,2018,2,122095.2
1302,2018,3,122340.5
1302,2018,4,122585.8
1302,2019,1,122831.0
1302,2019,2,122993.2
1302,2019,3,123155.5
1302,2019,4,123317.8
1302,2020,1,123480.0
1302,2020,2,123687.0
1302,2020,3,123894.0
1302,2020,4,124101.0
1302,2021,1,124308.0
1302,2021,2,124467.0
1302,2021,3,124626.0
1302,2021,4,124785.0
1302,2022,1,124944.0
1302,2022,2,125071.5
1302,2022,3,125199.0
1302,2022,4,125326.5
1302,2023,1,125454.0
1302,2023,2,125565.0
1302,2023,3,125676.0
1302,2023,4,125787.0
1302,2024,1,125898.0
1302,2024,2,126008.0
1302,2024,3,126118.0
